tcpdump -i eth0 dst 68.183.205.32
17:14:31.195788 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9530180:9530432, ack 5689, win 501, options [nop,nop,TS val 3770472025 ecr 828119004], length 252
17:14:31.202380 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9558012:9558264, ack 5725, win 501, options [nop,nop,TS val 3770472031 ecr 828119010], length 252
17:14:31.202425 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9558264:9558516, ack 5725, win 501, options [nop,nop,TS val 3770472031 ecr 828119010], length 252
17:14:31.202471 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9558516:9558768, ack 5725, win 501, options [nop,nop,TS val 3770472031 ecr 828119010], length 252
17:14:31.202514 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9558768:9559020, ack 5725, win 501, options [nop,nop,TS val 3770472031 ecr 828119010], length 252
17:14:31.202560 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9559020:9559272, ack 5725, win 501, options [nop,nop,TS val 3770472031 ecr 828119010], length 252
17:14:31.202603 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9559272:9559524, ack 5725, win 501, options [nop,nop,TS val 3770472032 ecr 828119010], length 252
17:14:31.202650 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9559524:9559776, ack 5725, win 501, options [nop,nop,TS val 3770472032 ecr 828119010], length 252
17:14:31.202692 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9559776:9560028, ack 5725, win 501, options [nop,nop,TS val 3770472032 ecr 828119010], length 252
17:14:31.202737 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9560028:9560280, ack 5725, win 501, options [nop,nop,TS val 3770472032 ecr 828119010], length 252
17:14:31.202780 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9560280:9560532, ack 5725, win 501, options [nop,nop,TS val 3770472032 ecr 828119010], length 252
17:14:31.202822 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9560532:9560784, ack 5725, win 501, options [nop,nop,TS val 3770472032 ecr 828119010], length 252
17:14:31.202867 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9560784:9561036, ack 5725, win 501, options [nop,nop,TS val 3770472032 ecr 828119010], length 252
17:14:31.202910 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9561036:9561288, ack 5725, win 501, options [nop,nop,TS val 3770472032 ecr 828119010], length 252
17:14:31.202954 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9561288:9561540, ack 5725, win 501, options [nop,nop,TS val 3770472032 ecr 828119010], length 252
17:14:31.202997 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9561540:9561792, ack 5725, win 501, options [nop,nop,TS val 3770472032 ecr 828119010], length 252
17:14:31.203043 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9561792:9562044, ack 5725, win 501, options [nop,nop,TS val 3770472032 ecr 828119010], length 252
17:14:31.203086 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9562044:9562296, ack 5725, win 501, options [nop,nop,TS val 3770472032 ecr 828119010], length 252
17:14:31.203130 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9562296:9562548, ack 5725, win 501, options [nop,nop,TS val 3770472032 ecr 828119010], length 252
17:14:31.203173 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9562548:9562800, ack 5725, win 501, options [nop,nop,TS val 3770472032 ecr 828119010], length 252
17:14:31.203219 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9562800:9563052, ack 5725, win 501, options [nop,nop,TS val 3770472032 ecr 828119010], length 252
17:14:31.203262 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9563052:9563304, ack 5725, win 501, options [nop,nop,TS val 3770472032 ecr 828119010], length 252
17:14:31.203308 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9563304:9563556, ack 5725, win 501, options [nop,nop,TS val 3770472032 ecr 828119010], length 252
17:14:31.203351 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9563556:9563808, ack 5725, win 501, options [nop,nop,TS val 3770472032 ecr 828119010], length 252
17:14:31.203395 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9563808:9564060, ack 5725, win 501, options [nop,nop,TS val 3770472032 ecr 828119010], length 252
17:14:31.203440 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9564060:9564312, ack 5725, win 501, options [nop,nop,TS val 3770472032 ecr 828119010], length 252
17:14:31.203483 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9564312:9564564, ack 5725, win 501, options [nop,nop,TS val 3770472032 ecr 828119010], length 252
17:14:31.203526 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9564564:9564816, ack 5725, win 501, options [nop,nop,TS val 3770472032 ecr 828119010], length 252
17:14:31.203573 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9564816:9565068, ack 5725, win 501, options [nop,nop,TS val 3770472033 ecr 828119010], length 252
17:14:31.203616 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9565068:9565320, ack 5725, win 501, options [nop,nop,TS val 3770472033 ecr 828119010], length 252
17:14:31.203664 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9565320:9565572, ack 5725, win 501, options [nop,nop,TS val 3770472033 ecr 828119010], length 252
17:14:31.203727 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9565572:9565824, ack 5725, win 501, options [nop,nop,TS val 3770472033 ecr 828119010], length 252
17:14:31.203771 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9565824:9566076, ack 5725, win 501, options [nop,nop,TS val 3770472033 ecr 828119010], length 252
17:14:31.203814 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9566076:9566328, ack 5725, win 501, options [nop,nop,TS val 3770472033 ecr 828119010], length 252
17:14:31.203858 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9566328:9566580, ack 5725, win 501, options [nop,nop,TS val 3770472033 ecr 828119010], length 252
17:14:31.203901 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9566580:9566832, ack 5725, win 501, options [nop,nop,TS val 3770472033 ecr 828119010], length 252
17:14:31.203944 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9566832:9567084, ack 5725, win 501, options [nop,nop,TS val 3770472033 ecr 828119010], length 252
17:14:31.203989 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9567084:9567336, ack 5725, win 501, options [nop,nop,TS val 3770472033 ecr 828119010], length 252
17:14:31.204033 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9567336:9567588, ack 5725, win 501, options [nop,nop,TS val 3770472033 ecr 828119010], length 252
17:14:31.204090 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9567588:9567840, ack 5725, win 501, options [nop,nop,TS val 3770472033 ecr 828119010], length 252
17:14:31.204141 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9567840:9568092, ack 5725, win 501, options [nop,nop,TS val 3770472033 ecr 828119010], length 252
17:14:31.204185 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9568092:9568344, ack 5725, win 501, options [nop,nop,TS val 3770472033 ecr 828119010], length 252
17:14:31.204228 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9568344:9568596, ack 5725, win 501, options [nop,nop,TS val 3770472033 ecr 828119010], length 252
17:14:31.204270 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9568596:9568848, ack 5725, win 501, options [nop,nop,TS val 3770472033 ecr 828119010], length 252
17:14:31.204330 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9568848:9569100, ack 5725, win 501, options [nop,nop,TS val 3770472033 ecr 828119010], length 252
17:14:31.204377 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9569100:9569352, ack 5725, win 501, options [nop,nop,TS val 3770472033 ecr 828119010], length 252
17:14:31.204425 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9569352:9569604, ack 5725, win 501, options [nop,nop,TS val 3770472033 ecr 828119010], length 252
17:14:31.204469 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9569604:9569856, ack 5725, win 501, options [nop,nop,TS val 3770472033 ecr 828119010], length 252
17:14:31.204511 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9569856:9570108, ack 5725, win 501, options [nop,nop,TS val 3770472033 ecr 828119010], length 252
17:14:31.204558 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9570108:9570360, ack 5725, win 501, options [nop,nop,TS val 3770472033 ecr 828119010], length 252
17:14:31.204600 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9570360:9570612, ack 5725, win 501, options [nop,nop,TS val 3770472034 ecr 828119010], length 252
17:14:31.204680 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9570612:9570864, ack 5725, win 501, options [nop,nop,TS val 3770472034 ecr 828119010], length 252
17:14:31.204749 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9570864:9571116, ack 5725, win 501, options [nop,nop,TS val 3770472034 ecr 828119010], length 252
17:14:31.204796 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9571116:9571368, ack 5725, win 501, options [nop,nop,TS val 3770472034 ecr 828119010], length 252
17:14:31.204839 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9571368:9571620, ack 5725, win 501, options [nop,nop,TS val 3770472034 ecr 828119010], length 252
17:14:31.204882 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9571620:9571872, ack 5725, win 501, options [nop,nop,TS val 3770472034 ecr 828119010], length 252
17:14:31.204925 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9571872:9572124, ack 5725, win 501, options [nop,nop,TS val 3770472034 ecr 828119010], length 252
17:14:31.204971 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9572124:9572376, ack 5725, win 501, options [nop,nop,TS val 3770472034 ecr 828119010], length 252
17:14:31.205032 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9572376:9572628, ack 5725, win 501, options [nop,nop,TS val 3770472034 ecr 828119010], length 252
17:14:31.205097 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9572628:9572880, ack 5725, win 501, options [nop,nop,TS val 3770472034 ecr 828119010], length 252
17:14:31.205157 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9572880:9573132, ack 5725, win 501, options [nop,nop,TS val 3770472034 ecr 828119010], length 252
17:14:31.205216 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9573132:9573384, ack 5725, win 501, options [nop,nop,TS val 3770472034 ecr 828119010], length 252
17:14:31.205284 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9573384:9573636, ack 5725, win 501, options [nop,nop,TS val 3770472034 ecr 828119010], length 252
17:14:31.205345 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9573636:9573888, ack 5725, win 501, options [nop,nop,TS val 3770472034 ecr 828119010], length 252
17:14:31.205413 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9573888:9574140, ack 5725, win 501, options [nop,nop,TS val 3770472034 ecr 828119010], length 252
17:14:31.205477 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9574140:9574392, ack 5725, win 501, options [nop,nop,TS val 3770472034 ecr 828119010], length 252
17:14:31.205539 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9574392:9574644, ack 5725, win 501, options [nop,nop,TS val 3770472034 ecr 828119010], length 252
17:14:31.205603 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9574644:9574896, ack 5725, win 501, options [nop,nop,TS val 3770472035 ecr 828119010], length 252
17:14:31.205664 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9574896:9575148, ack 5725, win 501, options [nop,nop,TS val 3770472035 ecr 828119010], length 252
17:14:31.205733 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9575148:9575400, ack 5725, win 501, options [nop,nop,TS val 3770472035 ecr 828119010], length 252
17:14:31.205797 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9575400:9575652, ack 5725, win 501, options [nop,nop,TS val 3770472035 ecr 828119010], length 252
17:14:31.205858 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9575652:9575904, ack 5725, win 501, options [nop,nop,TS val 3770472035 ecr 828119010], length 252
17:14:31.205917 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9575904:9576156, ack 5725, win 501, options [nop,nop,TS val 3770472035 ecr 828119010], length 252
17:14:31.205980 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9576156:9576408, ack 5725, win 501, options [nop,nop,TS val 3770472035 ecr 828119010], length 252
17:14:31.206039 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9576408:9576660, ack 5725, win 501, options [nop,nop,TS val 3770472035 ecr 828119010], length 252
17:14:31.206100 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9576660:9576912, ack 5725, win 501, options [nop,nop,TS val 3770472035 ecr 828119010], length 252
17:14:31.206162 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9576912:9577164, ack 5725, win 501, options [nop,nop,TS val 3770472035 ecr 828119010], length 252
17:14:31.206248 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9577164:9577416, ack 5725, win 501, options [nop,nop,TS val 3770472035 ecr 828119010], length 252
17:14:31.206318 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9577416:9577668, ack 5725, win 501, options [nop,nop,TS val 3770472035 ecr 828119010], length 252
17:14:31.206381 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9577668:9577920, ack 5725, win 501, options [nop,nop,TS val 3770472035 ecr 828119010], length 252
17:14:31.206440 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9577920:9578172, ack 5725, win 501, options [nop,nop,TS val 3770472035 ecr 828119010], length 252
17:14:31.206499 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9578172:9578424, ack 5725, win 501, options [nop,nop,TS val 3770472035 ecr 828119010], length 252
17:14:31.206567 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9578424:9578676, ack 5725, win 501, options [nop,nop,TS val 3770472035 ecr 828119010], length 252
17:14:31.206636 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9578676:9578928, ack 5725, win 501, options [nop,nop,TS val 3770472036 ecr 828119010], length 252
17:14:31.206700 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9578928:9579180, ack 5725, win 501, options [nop,nop,TS val 3770472036 ecr 828119010], length 252
17:14:31.206760 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9579180:9579432, ack 5725, win 501, options [nop,nop,TS val 3770472036 ecr 828119010], length 252
17:14:31.206832 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9579432:9579684, ack 5725, win 501, options [nop,nop,TS val 3770472036 ecr 828119010], length 252
17:14:31.206886 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9579684:9579936, ack 5725, win 501, options [nop,nop,TS val 3770472036 ecr 828119010], length 252
17:14:31.206940 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9579936:9580188, ack 5725, win 501, options [nop,nop,TS val 3770472036 ecr 828119010], length 252
17:14:31.206991 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9580188:9580440, ack 5725, win 501, options [nop,nop,TS val 3770472036 ecr 828119010], length 252
17:14:31.207043 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9580440:9580692, ack 5725, win 501, options [nop,nop,TS val 3770472036 ecr 828119010], length 252
17:14:31.207102 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [P.], seq 5725:5761, ack 9491364, win 37094, options [nop,nop,TS val 828119012 ecr 3770472015], length 36
17:14:31.207119 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 9506544, win 37094, options [nop,nop,TS val 828119014 ecr 3770472019], length 0
17:14:31.207158 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 9531692, win 37094, options [nop,nop,TS val 828119019 ecr 3770472025], length 0
^C
38115 packets captured
38125 packets received by filter
8 packets dropped by kernel
root@lamp-ubuntu-s-1vcpu-1gb-tor1-01:~# tcpdump -i eth0 dst 68.183.205.32
tcpdump: verbose output suppressed, use -v or -vv for full protocol decode
listening on eth0, link-type EN10MB (Ethernet), capture size 262144 bytes
17:14:51.784649 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 2166704605, win 37093, options [nop,nop,TS val 828139334 ecr 3770492602], length 0
17:14:51.792245 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 289, win 37089, options [nop,nop,TS val 828139338 ecr 3770492605], length 0
17:14:51.805846 IP dns.google.domain > 68.183.205.32.37535: 14357 NXDomain 0/1/0 (111)
17:14:51.814487 IP dns.google.domain > 68.183.205.32.35912: 21790 1/0/0 PTR cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com. (111)
17:14:51.815977 IP dns.google.domain > 68.183.205.32.55417: 37991 1/0/0 PTR dns.google. (62)
17:14:51.831527 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 1193, win 37093, options [nop,nop,TS val 828139376 ecr 3770492645], length 0
17:14:51.831589 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 1361, win 37091, options [nop,nop,TS val 828139377 ecr 3770492645], length 0
17:14:51.845885 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 1889, win 37085, options [nop,nop,TS val 828139392 ecr 3770492661], length 0
17:14:51.860036 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 2153, win 37090, options [nop,nop,TS val 828139406 ecr 3770492675], length 0
17:14:51.872543 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 2417, win 37090, options [nop,nop,TS val 828139420 ecr 3770492689], length 0
17:14:51.886756 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 2681, win 37090, options [nop,nop,TS val 828139432 ecr 3770492702], length 0
17:14:51.901053 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 2945, win 37090, options [nop,nop,TS val 828139445 ecr 3770492716], length 0
17:14:51.918395 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 3209, win 37090, options [nop,nop,TS val 828139459 ecr 3770492730], length 0
17:14:51.938160 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 3473, win 37090, options [nop,nop,TS val 828139476 ecr 3770492748], length 0
17:14:51.952744 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 3737, win 37090, options [nop,nop,TS val 828139495 ecr 3770492767], length 0
17:14:51.967870 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 4001, win 37090, options [nop,nop,TS val 828139509 ecr 3770492782], length 0
17:14:51.981787 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 4265, win 37090, options [nop,nop,TS val 828139524 ecr 3770492797], length 0
17:14:51.995137 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 4529, win 37094, options [nop,nop,TS val 828139536 ecr 3770492811], length 0
17:14:52.009207 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 4793, win 37094, options [nop,nop,TS val 828139549 ecr 3770492824], length 0
17:14:52.022930 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 5057, win 37094, options [nop,nop,TS val 828139561 ecr 3770492838], length 0
